first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_3
2019-02-24 17:51:30+00:00;2019-02-24 17:52:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 17:51:30+0000', tz='UTC'), Timestamp('2019-02-24 17:52:30+0000', tz='UTC'), None);0;1
2019-02-24 17:59:00+00:00;2019-02-24 18:00:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 17:59:00+0000', tz='UTC'), Timestamp('2019-02-24 18:00:00+0000', tz='UTC'), None);0;1
2019-02-24 18:05:00+00:00;2019-02-24 18:06:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-24 18:05:00+0000', tz='UTC'), Timestamp('2019-02-24 18:06:30+0000', tz='UTC'), None);0;1
2019-02-24 18:16:00+00:00;2019-02-24 18:17:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-24 18:16:00+0000', tz='UTC'), Timestamp('2019-02-24 18:17:30+0000', tz='UTC'), None);0;1
2019-02-24 18:24:00+00:00;2019-02-24 18:25:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 18:24:00+0000', tz='UTC'), Timestamp('2019-02-24 18:25:00+0000', tz='UTC'), None);0;1
2019-02-24 18:31:00+00:00;2019-02-24 18:32:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 18:31:00+0000', tz='UTC'), Timestamp('2019-02-24 18:32:00+0000', tz='UTC'), None);0;1
2019-02-24 18:36:00+00:00;2019-02-24 18:37:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 18:36:00+0000', tz='UTC'), Timestamp('2019-02-24 18:37:00+0000', tz='UTC'), None);0;1
2019-02-24 18:42:30+00:00;2019-02-24 19:04:00+00:00;0 days 00:21:30;slice(Timestamp('2019-02-24 18:42:30+0000', tz='UTC'), Timestamp('2019-02-24 19:04:00+0000', tz='UTC'), None);1;0
2019-02-24 19:10:30+00:00;2019-02-24 19:11:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-24 19:10:30+0000', tz='UTC'), Timestamp('2019-02-24 19:11:30+0000', tz='UTC'), None);0;1
2019-02-24 19:16:00+00:00;2019-02-24 19:25:30+00:00;0 days 00:09:30;slice(Timestamp('2019-02-24 19:16:00+0000', tz='UTC'), Timestamp('2019-02-24 19:25:30+0000', tz='UTC'), None);1;0
2019-02-24 19:29:00+00:00;2019-02-24 20:54:30+00:00;0 days 01:25:30;slice(Timestamp('2019-02-24 19:29:00+0000', tz='UTC'), Timestamp('2019-02-24 20:54:30+0000', tz='UTC'), None);1;0
2019-02-24 20:58:30+00:00;2019-02-24 21:46:30+00:00;0 days 00:48:00;slice(Timestamp('2019-02-24 20:58:30+0000', tz='UTC'), Timestamp('2019-02-24 21:46:30+0000', tz='UTC'), None);1;0
2019-02-24 22:00:00+00:00;2019-02-24 22:06:30+00:00;0 days 00:06:30;slice(Timestamp('2019-02-24 22:00:00+0000', tz='UTC'), Timestamp('2019-02-24 22:06:30+0000', tz='UTC'), None);1;0
2019-02-24 22:10:30+00:00;2019-02-24 22:12:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-24 22:10:30+0000', tz='UTC'), Timestamp('2019-02-24 22:12:00+0000', tz='UTC'), None);0;1
2019-02-24 22:15:30+00:00;2019-02-24 22:36:00+00:00;0 days 00:20:30;slice(Timestamp('2019-02-24 22:15:30+0000', tz='UTC'), Timestamp('2019-02-24 22:36:00+0000', tz='UTC'), None);1;0
2019-02-24 22:40:00+00:00;2019-02-24 22:41:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-24 22:40:00+0000', tz='UTC'), Timestamp('2019-02-24 22:41:30+0000', tz='UTC'), None);0;1
2019-02-24 22:45:00+00:00;2019-02-24 23:05:30+00:00;0 days 00:20:30;slice(Timestamp('2019-02-24 22:45:00+0000', tz='UTC'), Timestamp('2019-02-24 23:05:30+0000', tz='UTC'), None);1;0
2019-02-24 23:09:30+00:00;2019-02-24 23:11:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-24 23:09:30+0000', tz='UTC'), Timestamp('2019-02-24 23:11:00+0000', tz='UTC'), None);0;1
2019-02-24 23:14:30+00:00;2019-02-24 23:35:00+00:00;0 days 00:20:30;slice(Timestamp('2019-02-24 23:14:30+0000', tz='UTC'), Timestamp('2019-02-24 23:35:00+0000', tz='UTC'), None);1;0
2019-02-24 23:38:30+00:00;2019-02-25 00:14:00+00:00;0 days 00:35:30;slice(Timestamp('2019-02-24 23:38:30+0000', tz='UTC'), Timestamp('2019-02-25 00:14:00+0000', tz='UTC'), None);1;0
2019-02-25 11:03:00+00:00;2019-02-25 12:00:00+00:00;0 days 00:57:00;slice(Timestamp('2019-02-25 11:03:00+0000', tz='UTC'), Timestamp('2019-02-25 12:00:00+0000', tz='UTC'), None);1;0
2019-02-25 12:28:00+00:00;2019-02-25 12:40:00+00:00;0 days 00:12:00;slice(Timestamp('2019-02-25 12:28:00+0000', tz='UTC'), Timestamp('2019-02-25 12:40:00+0000', tz='UTC'), None);1;2
2019-02-25 14:40:00+00:00;2019-02-25 15:04:30+00:00;0 days 00:24:30;slice(Timestamp('2019-02-25 14:40:00+0000', tz='UTC'), Timestamp('2019-02-25 15:04:30+0000', tz='UTC'), None);1;0
2019-02-25 15:09:00+00:00;2019-02-25 15:27:30+00:00;0 days 00:18:30;slice(Timestamp('2019-02-25 15:09:00+0000', tz='UTC'), Timestamp('2019-02-25 15:27:30+0000', tz='UTC'), None);1;0
2019-02-25 15:36:00+00:00;2019-02-25 15:47:30+00:00;0 days 00:11:30;slice(Timestamp('2019-02-25 15:36:00+0000', tz='UTC'), Timestamp('2019-02-25 15:47:30+0000', tz='UTC'), None);0;1
2019-02-25 15:52:30+00:00;2019-02-25 16:19:30+00:00;0 days 00:27:00;slice(Timestamp('2019-02-25 15:52:30+0000', tz='UTC'), Timestamp('2019-02-25 16:19:30+0000', tz='UTC'), None);1;0
2019-02-25 16:26:00+00:00;2019-02-25 17:34:30+00:00;0 days 01:08:30;slice(Timestamp('2019-02-25 16:26:00+0000', tz='UTC'), Timestamp('2019-02-25 17:34:30+0000', tz='UTC'), None);1;0
2019-02-25 18:12:30+00:00;2019-02-25 19:31:00+00:00;0 days 01:18:30;slice(Timestamp('2019-02-25 18:12:30+0000', tz='UTC'), Timestamp('2019-02-25 19:31:00+0000', tz='UTC'), None);1;0
2019-02-25 19:37:00+00:00;2019-02-25 21:12:00+00:00;0 days 01:35:00;slice(Timestamp('2019-02-25 19:37:00+0000', tz='UTC'), Timestamp('2019-02-25 21:12:00+0000', tz='UTC'), None);1;0
2019-02-25 21:16:30+00:00;2019-02-25 21:29:00+00:00;0 days 00:12:30;slice(Timestamp('2019-02-25 21:16:30+0000', tz='UTC'), Timestamp('2019-02-25 21:29:00+0000', tz='UTC'), None);1;0
2019-02-26 11:05:30+00:00;2019-02-26 11:47:00+00:00;0 days 00:41:30;slice(Timestamp('2019-02-26 11:05:30+0000', tz='UTC'), Timestamp('2019-02-26 11:47:00+0000', tz='UTC'), None);1;2
2019-02-26 11:50:30+00:00;2019-02-26 12:01:00+00:00;0 days 00:10:30;slice(Timestamp('2019-02-26 11:50:30+0000', tz='UTC'), Timestamp('2019-02-26 12:01:00+0000', tz='UTC'), None);1;0
2019-02-26 12:06:00+00:00;2019-02-26 12:18:30+00:00;0 days 00:12:30;slice(Timestamp('2019-02-26 12:06:00+0000', tz='UTC'), Timestamp('2019-02-26 12:18:30+0000', tz='UTC'), None);1;0
2019-02-26 12:22:30+00:00;2019-02-26 12:28:30+00:00;0 days 00:06:00;slice(Timestamp('2019-02-26 12:22:30+0000', tz='UTC'), Timestamp('2019-02-26 12:28:30+0000', tz='UTC'), None);0;1
2019-02-26 12:32:00+00:00;2019-02-26 12:33:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-26 12:32:00+0000', tz='UTC'), Timestamp('2019-02-26 12:33:00+0000', tz='UTC'), None);0;1
2019-02-26 12:38:30+00:00;2019-02-26 12:49:00+00:00;0 days 00:10:30;slice(Timestamp('2019-02-26 12:38:30+0000', tz='UTC'), Timestamp('2019-02-26 12:49:00+0000', tz='UTC'), None);0;1
2019-02-26 12:53:00+00:00;2019-02-26 12:57:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-26 12:53:00+0000', tz='UTC'), Timestamp('2019-02-26 12:57:30+0000', tz='UTC'), None);0;1
2019-02-26 13:19:30+00:00;2019-02-26 13:38:00+00:00;0 days 00:18:30;slice(Timestamp('2019-02-26 13:19:30+0000', tz='UTC'), Timestamp('2019-02-26 13:38:00+0000', tz='UTC'), None);1;0
2019-02-26 16:21:30+00:00;2019-02-26 17:23:00+00:00;0 days 01:01:30;slice(Timestamp('2019-02-26 16:21:30+0000', tz='UTC'), Timestamp('2019-02-26 17:23:00+0000', tz='UTC'), None);1;0
2019-02-26 17:35:00+00:00;2019-02-26 18:34:30+00:00;0 days 00:59:30;slice(Timestamp('2019-02-26 17:35:00+0000', tz='UTC'), Timestamp('2019-02-26 18:34:30+0000', tz='UTC'), None);1;2
2019-02-26 18:43:00+00:00;2019-02-26 20:09:30+00:00;0 days 01:26:30;slice(Timestamp('2019-02-26 18:43:00+0000', tz='UTC'), Timestamp('2019-02-26 20:09:30+0000', tz='UTC'), None);1;0
2019-02-26 20:13:00+00:00;2019-02-26 22:01:00+00:00;0 days 01:48:00;slice(Timestamp('2019-02-26 20:13:00+0000', tz='UTC'), Timestamp('2019-02-26 22:01:00+0000', tz='UTC'), None);1;0
2019-02-26 22:05:00+00:00;2019-02-26 22:36:30+00:00;0 days 00:31:30;slice(Timestamp('2019-02-26 22:05:00+0000', tz='UTC'), Timestamp('2019-02-26 22:36:30+0000', tz='UTC'), None);1;0
2019-02-27 10:40:00+00:00;2019-02-27 10:50:30+00:00;0 days 00:10:30;slice(Timestamp('2019-02-27 10:40:00+0000', tz='UTC'), Timestamp('2019-02-27 10:50:30+0000', tz='UTC'), None);1;2
2019-02-27 11:18:00+00:00;2019-02-27 11:50:30+00:00;0 days 00:32:30;slice(Timestamp('2019-02-27 11:18:00+0000', tz='UTC'), Timestamp('2019-02-27 11:50:30+0000', tz='UTC'), None);1;0
2019-02-27 12:21:30+00:00;2019-02-27 12:30:30+00:00;0 days 00:09:00;slice(Timestamp('2019-02-27 12:21:30+0000', tz='UTC'), Timestamp('2019-02-27 12:30:30+0000', tz='UTC'), None);1;2
2019-02-27 12:39:00+00:00;2019-02-27 12:55:00+00:00;0 days 00:16:00;slice(Timestamp('2019-02-27 12:39:00+0000', tz='UTC'), Timestamp('2019-02-27 12:55:00+0000', tz='UTC'), None);1;0
2019-02-27 13:02:30+00:00;2019-02-27 13:13:00+00:00;0 days 00:10:30;slice(Timestamp('2019-02-27 13:02:30+0000', tz='UTC'), Timestamp('2019-02-27 13:13:00+0000', tz='UTC'), None);1;1
2019-02-27 14:02:30+00:00;2019-02-27 14:04:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-27 14:02:30+0000', tz='UTC'), Timestamp('2019-02-27 14:04:30+0000', tz='UTC'), None);0;1
2019-02-27 15:05:30+00:00;2019-02-27 15:07:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-27 15:05:30+0000', tz='UTC'), Timestamp('2019-02-27 15:07:00+0000', tz='UTC'), None);0;1
2019-02-27 16:09:00+00:00;2019-02-27 16:10:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-27 16:09:00+0000', tz='UTC'), Timestamp('2019-02-27 16:10:30+0000', tz='UTC'), None);0;1
2019-02-27 16:38:00+00:00;2019-02-27 16:55:00+00:00;0 days 00:17:00;slice(Timestamp('2019-02-27 16:38:00+0000', tz='UTC'), Timestamp('2019-02-27 16:55:00+0000', tz='UTC'), None);1;2
2019-02-27 17:03:30+00:00;2019-02-27 17:09:30+00:00;0 days 00:06:00;slice(Timestamp('2019-02-27 17:03:30+0000', tz='UTC'), Timestamp('2019-02-27 17:09:30+0000', tz='UTC'), None);1;1
2019-02-27 17:16:30+00:00;2019-02-27 17:32:30+00:00;0 days 00:16:00;slice(Timestamp('2019-02-27 17:16:30+0000', tz='UTC'), Timestamp('2019-02-27 17:32:30+0000', tz='UTC'), None);1;0
2019-02-27 18:02:30+00:00;2019-02-27 21:40:00+00:00;0 days 03:37:30;slice(Timestamp('2019-02-27 18:02:30+0000', tz='UTC'), Timestamp('2019-02-27 21:40:00+0000', tz='UTC'), None);1;0
2019-02-27 21:43:30+00:00;2019-02-27 22:38:30+00:00;0 days 00:55:00;slice(Timestamp('2019-02-27 21:43:30+0000', tz='UTC'), Timestamp('2019-02-27 22:38:30+0000', tz='UTC'), None);1;0
2019-02-28 10:25:00+00:00;2019-02-28 10:52:30+00:00;0 days 00:27:30;slice(Timestamp('2019-02-28 10:25:00+0000', tz='UTC'), Timestamp('2019-02-28 10:52:30+0000', tz='UTC'), None);1;2
2019-02-28 11:52:00+00:00;2019-02-28 12:08:30+00:00;0 days 00:16:30;slice(Timestamp('2019-02-28 11:52:00+0000', tz='UTC'), Timestamp('2019-02-28 12:08:30+0000', tz='UTC'), None);1;2
2019-02-28 12:16:30+00:00;2019-02-28 12:36:30+00:00;0 days 00:20:00;slice(Timestamp('2019-02-28 12:16:30+0000', tz='UTC'), Timestamp('2019-02-28 12:36:30+0000', tz='UTC'), None);1;0
2019-02-28 12:57:00+00:00;2019-02-28 14:06:30+00:00;0 days 01:09:30;slice(Timestamp('2019-02-28 12:57:00+0000', tz='UTC'), Timestamp('2019-02-28 14:06:30+0000', tz='UTC'), None);1;0
2019-02-28 14:14:30+00:00;2019-02-28 14:24:00+00:00;0 days 00:09:30;slice(Timestamp('2019-02-28 14:14:30+0000', tz='UTC'), Timestamp('2019-02-28 14:24:00+0000', tz='UTC'), None);1;2
2019-02-28 18:07:30+00:00;2019-02-28 20:17:30+00:00;0 days 02:10:00;slice(Timestamp('2019-02-28 18:07:30+0000', tz='UTC'), Timestamp('2019-02-28 20:17:30+0000', tz='UTC'), None);1;0
2019-02-28 20:26:30+00:00;2019-02-28 21:26:00+00:00;0 days 00:59:30;slice(Timestamp('2019-02-28 20:26:30+0000', tz='UTC'), Timestamp('2019-02-28 21:26:00+0000', tz='UTC'), None);1;0
2019-03-01 00:00:00+00:00;2019-03-01 00:00:00+00:00;0 days 00:00:00;slice(Timestamp('2019-02-24 22:30:00+0000', tz='UTC'), Timestamp('2019-02-24 22:32:00+0000', tz='UTC'), None);1;1
