first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_7
2019-02-14 20:27:30+00:00;2019-02-14 20:29:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:27:30+0000', tz='UTC'), Timestamp('2019-02-14 20:29:00+0000', tz='UTC'), None);1;1
2019-02-14 20:36:30+00:00;2019-02-14 20:38:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:36:30+0000', tz='UTC'), Timestamp('2019-02-14 20:38:00+0000', tz='UTC'), None);1;1
2019-02-14 20:45:30+00:00;2019-02-14 20:47:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 20:45:30+0000', tz='UTC'), Timestamp('2019-02-14 20:47:00+0000', tz='UTC'), None);1;3
2019-02-14 20:54:30+00:00;2019-02-14 20:55:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 20:54:30+0000', tz='UTC'), Timestamp('2019-02-14 20:55:30+0000', tz='UTC'), None);1;0
2019-02-14 21:03:30+00:00;2019-02-14 21:04:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 21:03:30+0000', tz='UTC'), Timestamp('2019-02-14 21:04:30+0000', tz='UTC'), None);1;0
2019-02-14 21:12:30+00:00;2019-02-14 21:13:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 21:12:30+0000', tz='UTC'), Timestamp('2019-02-14 21:13:30+0000', tz='UTC'), None);1;0
2019-02-14 21:21:00+00:00;2019-02-14 21:22:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 21:21:00+0000', tz='UTC'), Timestamp('2019-02-14 21:22:30+0000', tz='UTC'), None);1;1
2019-02-14 21:30:00+00:00;2019-02-14 21:31:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 21:30:00+0000', tz='UTC'), Timestamp('2019-02-14 21:31:30+0000', tz='UTC'), None);1;3
2019-02-14 21:39:00+00:00;2019-02-14 21:40:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-14 21:39:00+0000', tz='UTC'), Timestamp('2019-02-14 21:40:00+0000', tz='UTC'), None);1;0
2019-02-14 21:48:00+00:00;2019-02-14 21:49:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 21:48:00+0000', tz='UTC'), Timestamp('2019-02-14 21:49:30+0000', tz='UTC'), None);1;3
2019-02-14 21:58:00+00:00;2019-02-14 21:59:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-14 21:58:00+0000', tz='UTC'), Timestamp('2019-02-14 21:59:30+0000', tz='UTC'), None);1;1
2019-02-14 22:08:00+00:00;2019-02-14 22:11:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 22:08:00+0000', tz='UTC'), Timestamp('2019-02-14 22:11:30+0000', tz='UTC'), None);1;3
2019-02-15 10:03:00+00:00;2019-02-15 10:10:00+00:00;0 days 00:07:00;slice(Timestamp('2019-02-15 10:03:00+0000', tz='UTC'), Timestamp('2019-02-15 10:10:00+0000', tz='UTC'), None);0;2
2019-02-15 10:17:30+00:00;2019-02-15 10:19:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-15 10:17:30+0000', tz='UTC'), Timestamp('2019-02-15 10:19:00+0000', tz='UTC'), None);1;3
2019-02-15 10:26:30+00:00;2019-02-15 10:28:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-15 10:26:30+0000', tz='UTC'), Timestamp('2019-02-15 10:28:00+0000', tz='UTC'), None);1;1
2019-02-15 10:36:00+00:00;2019-02-15 10:37:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-15 10:36:00+0000', tz='UTC'), Timestamp('2019-02-15 10:37:30+0000', tz='UTC'), None);1;1
2019-02-15 10:46:00+00:00;2019-02-15 10:47:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-15 10:46:00+0000', tz='UTC'), Timestamp('2019-02-15 10:47:00+0000', tz='UTC'), None);1;0
2019-02-15 10:56:00+00:00;2019-02-15 10:57:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-15 10:56:00+0000', tz='UTC'), Timestamp('2019-02-15 10:57:30+0000', tz='UTC'), None);1;3
2019-02-15 11:06:30+00:00;2019-02-15 11:08:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-15 11:06:30+0000', tz='UTC'), Timestamp('2019-02-15 11:08:00+0000', tz='UTC'), None);1;3
