first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_4;ALG_catch24_kmeans_3
2019-02-16 02:05:00+00:00;2019-02-16 02:08:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 02:05:00+0000', tz='UTC'), Timestamp('2019-02-16 02:08:30+0000', tz='UTC'), None);0;0
2019-02-16 02:36:30+00:00;2019-02-16 02:40:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 02:36:30+0000', tz='UTC'), Timestamp('2019-02-16 02:40:00+0000', tz='UTC'), None);0;0
2019-02-16 03:08:30+00:00;2019-02-16 03:12:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 03:08:30+0000', tz='UTC'), Timestamp('2019-02-16 03:12:00+0000', tz='UTC'), None);2;1
2019-02-16 03:40:30+00:00;2019-02-16 03:44:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 03:40:30+0000', tz='UTC'), Timestamp('2019-02-16 03:44:00+0000', tz='UTC'), None);0;0
2019-02-16 04:12:30+00:00;2019-02-16 04:16:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 04:12:30+0000', tz='UTC'), Timestamp('2019-02-16 04:16:30+0000', tz='UTC'), None);0;0
2019-02-16 04:45:30+00:00;2019-02-16 04:49:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 04:45:30+0000', tz='UTC'), Timestamp('2019-02-16 04:49:00+0000', tz='UTC'), None);2;1
2019-02-16 05:18:00+00:00;2019-02-16 05:21:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 05:18:00+0000', tz='UTC'), Timestamp('2019-02-16 05:21:30+0000', tz='UTC'), None);2;1
2019-02-16 05:51:00+00:00;2019-02-16 05:54:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 05:51:00+0000', tz='UTC'), Timestamp('2019-02-16 05:54:30+0000', tz='UTC'), None);2;1
2019-02-16 06:24:00+00:00;2019-02-16 06:27:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 06:24:00+0000', tz='UTC'), Timestamp('2019-02-16 06:27:30+0000', tz='UTC'), None);2;1
2019-02-16 06:57:00+00:00;2019-02-16 07:00:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 06:57:00+0000', tz='UTC'), Timestamp('2019-02-16 07:00:30+0000', tz='UTC'), None);2;1
2019-02-16 07:30:00+00:00;2019-02-16 07:34:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 07:30:00+0000', tz='UTC'), Timestamp('2019-02-16 07:34:00+0000', tz='UTC'), None);0;0
2019-02-16 08:03:30+00:00;2019-02-16 08:07:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 08:03:30+0000', tz='UTC'), Timestamp('2019-02-16 08:07:00+0000', tz='UTC'), None);1;2
2019-02-16 08:37:00+00:00;2019-02-16 08:40:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 08:37:00+0000', tz='UTC'), Timestamp('2019-02-16 08:40:30+0000', tz='UTC'), None);2;1
2019-02-16 09:10:00+00:00;2019-02-16 09:13:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 09:10:00+0000', tz='UTC'), Timestamp('2019-02-16 09:13:30+0000', tz='UTC'), None);1;2
2019-02-16 09:43:00+00:00;2019-02-16 09:46:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 09:43:00+0000', tz='UTC'), Timestamp('2019-02-16 09:46:30+0000', tz='UTC'), None);0;0
2019-02-16 10:15:30+00:00;2019-02-16 10:19:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 10:15:30+0000', tz='UTC'), Timestamp('2019-02-16 10:19:30+0000', tz='UTC'), None);0;0
2019-02-16 10:48:30+00:00;2019-02-16 10:52:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 10:48:30+0000', tz='UTC'), Timestamp('2019-02-16 10:52:00+0000', tz='UTC'), None);1;2
2019-02-16 11:21:00+00:00;2019-02-16 11:24:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 11:21:00+0000', tz='UTC'), Timestamp('2019-02-16 11:24:30+0000', tz='UTC'), None);2;1
2019-02-16 11:52:30+00:00;2019-02-16 11:56:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 11:52:30+0000', tz='UTC'), Timestamp('2019-02-16 11:56:00+0000', tz='UTC'), None);1;2
2019-02-16 12:22:30+00:00;2019-02-16 12:26:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 12:22:30+0000', tz='UTC'), Timestamp('2019-02-16 12:26:00+0000', tz='UTC'), None);1;2
2019-02-16 12:52:00+00:00;2019-02-16 12:55:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 12:52:00+0000', tz='UTC'), Timestamp('2019-02-16 12:55:30+0000', tz='UTC'), None);2;1
2019-02-16 13:21:00+00:00;2019-02-16 13:25:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 13:21:00+0000', tz='UTC'), Timestamp('2019-02-16 13:25:00+0000', tz='UTC'), None);0;0
2019-02-16 13:50:30+00:00;2019-02-16 13:54:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 13:50:30+0000', tz='UTC'), Timestamp('2019-02-16 13:54:00+0000', tz='UTC'), None);1;2
2019-02-16 14:18:30+00:00;2019-02-16 14:22:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 14:18:30+0000', tz='UTC'), Timestamp('2019-02-16 14:22:30+0000', tz='UTC'), None);0;0
2019-02-16 14:47:30+00:00;2019-02-16 14:51:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 14:47:30+0000', tz='UTC'), Timestamp('2019-02-16 14:51:00+0000', tz='UTC'), None);0;0
2019-02-16 15:14:00+00:00;2019-02-16 15:18:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 15:14:00+0000', tz='UTC'), Timestamp('2019-02-16 15:18:00+0000', tz='UTC'), None);0;0
2019-02-16 15:42:00+00:00;2019-02-16 15:45:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 15:42:00+0000', tz='UTC'), Timestamp('2019-02-16 15:45:30+0000', tz='UTC'), None);2;1
2019-02-16 16:09:00+00:00;2019-02-16 16:13:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 16:09:00+0000', tz='UTC'), Timestamp('2019-02-16 16:13:00+0000', tz='UTC'), None);0;0
2019-02-16 16:37:00+00:00;2019-02-16 16:40:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 16:37:00+0000', tz='UTC'), Timestamp('2019-02-16 16:40:30+0000', tz='UTC'), None);0;0
2019-02-16 17:04:30+00:00;2019-02-16 17:08:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 17:04:30+0000', tz='UTC'), Timestamp('2019-02-16 17:08:00+0000', tz='UTC'), None);1;2
2019-02-16 17:32:30+00:00;2019-02-16 17:36:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 17:32:30+0000', tz='UTC'), Timestamp('2019-02-16 17:36:00+0000', tz='UTC'), None);1;2
2019-02-16 18:01:00+00:00;2019-02-16 18:04:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 18:01:00+0000', tz='UTC'), Timestamp('2019-02-16 18:04:30+0000', tz='UTC'), None);0;0
2019-02-16 18:26:30+00:00;2019-02-16 18:30:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 18:26:30+0000', tz='UTC'), Timestamp('2019-02-16 18:30:00+0000', tz='UTC'), None);1;2
2019-02-16 18:54:00+00:00;2019-02-16 18:58:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 18:54:00+0000', tz='UTC'), Timestamp('2019-02-16 18:58:00+0000', tz='UTC'), None);0;0
2019-02-16 19:22:30+00:00;2019-02-16 19:26:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 19:22:30+0000', tz='UTC'), Timestamp('2019-02-16 19:26:30+0000', tz='UTC'), None);2;1
2019-02-16 19:52:00+00:00;2019-02-16 19:56:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 19:52:00+0000', tz='UTC'), Timestamp('2019-02-16 19:56:00+0000', tz='UTC'), None);2;1
2019-02-16 20:17:30+00:00;2019-02-16 20:21:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 20:17:30+0000', tz='UTC'), Timestamp('2019-02-16 20:21:30+0000', tz='UTC'), None);2;1
2019-02-16 20:41:30+00:00;2019-02-16 20:45:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 20:41:30+0000', tz='UTC'), Timestamp('2019-02-16 20:45:30+0000', tz='UTC'), None);0;0
2019-02-16 21:06:00+00:00;2019-02-16 21:10:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 21:06:00+0000', tz='UTC'), Timestamp('2019-02-16 21:10:00+0000', tz='UTC'), None);1;2
2019-02-16 21:33:30+00:00;2019-02-16 21:37:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 21:33:30+0000', tz='UTC'), Timestamp('2019-02-16 21:37:30+0000', tz='UTC'), None);0;0
2019-02-16 22:03:00+00:00;2019-02-16 22:07:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 22:03:00+0000', tz='UTC'), Timestamp('2019-02-16 22:07:00+0000', tz='UTC'), None);0;0
2019-02-16 22:13:00+00:00;2019-02-16 22:18:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-16 22:13:00+0000', tz='UTC'), Timestamp('2019-02-16 22:18:00+0000', tz='UTC'), None);2;1
2019-02-16 22:39:00+00:00;2019-02-16 22:43:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 22:39:00+0000', tz='UTC'), Timestamp('2019-02-16 22:43:00+0000', tz='UTC'), None);1;2
2019-02-16 23:05:30+00:00;2019-02-16 23:09:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 23:05:30+0000', tz='UTC'), Timestamp('2019-02-16 23:09:30+0000', tz='UTC'), None);2;1
2019-02-16 23:32:00+00:00;2019-02-16 23:36:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 23:32:00+0000', tz='UTC'), Timestamp('2019-02-16 23:36:00+0000', tz='UTC'), None);2;1
2019-02-16 23:58:30+00:00;2019-02-17 00:02:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 23:58:30+0000', tz='UTC'), Timestamp('2019-02-17 00:02:30+0000', tz='UTC'), None);1;2
2019-02-17 00:25:30+00:00;2019-02-17 00:29:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 00:25:30+0000', tz='UTC'), Timestamp('2019-02-17 00:29:30+0000', tz='UTC'), None);2;1
2019-02-17 00:52:30+00:00;2019-02-17 00:56:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 00:52:30+0000', tz='UTC'), Timestamp('2019-02-17 00:56:30+0000', tz='UTC'), None);2;1
2019-02-17 01:19:30+00:00;2019-02-17 01:23:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 01:19:30+0000', tz='UTC'), Timestamp('2019-02-17 01:23:30+0000', tz='UTC'), None);0;0
2019-02-17 01:47:00+00:00;2019-02-17 01:51:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 01:47:00+0000', tz='UTC'), Timestamp('2019-02-17 01:51:00+0000', tz='UTC'), None);0;0
2019-02-17 02:14:30+00:00;2019-02-17 02:18:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 02:14:30+0000', tz='UTC'), Timestamp('2019-02-17 02:18:30+0000', tz='UTC'), None);0;0
2019-02-17 02:42:30+00:00;2019-02-17 02:46:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 02:42:30+0000', tz='UTC'), Timestamp('2019-02-17 02:46:30+0000', tz='UTC'), None);0;0
2019-02-17 03:10:30+00:00;2019-02-17 03:14:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 03:10:30+0000', tz='UTC'), Timestamp('2019-02-17 03:14:30+0000', tz='UTC'), None);0;0
2019-02-17 03:38:30+00:00;2019-02-17 03:42:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 03:38:30+0000', tz='UTC'), Timestamp('2019-02-17 03:42:30+0000', tz='UTC'), None);0;0
2019-02-17 04:07:00+00:00;2019-02-17 04:11:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 04:07:00+0000', tz='UTC'), Timestamp('2019-02-17 04:11:00+0000', tz='UTC'), None);0;0
2019-02-17 04:35:00+00:00;2019-02-17 04:39:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 04:35:00+0000', tz='UTC'), Timestamp('2019-02-17 04:39:00+0000', tz='UTC'), None);1;2
2019-02-17 05:03:30+00:00;2019-02-17 05:07:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 05:03:30+0000', tz='UTC'), Timestamp('2019-02-17 05:07:30+0000', tz='UTC'), None);0;0
2019-02-17 05:32:30+00:00;2019-02-17 05:36:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 05:32:30+0000', tz='UTC'), Timestamp('2019-02-17 05:36:30+0000', tz='UTC'), None);0;0
2019-02-17 06:01:00+00:00;2019-02-17 06:05:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 06:01:00+0000', tz='UTC'), Timestamp('2019-02-17 06:05:00+0000', tz='UTC'), None);0;0
2019-02-17 06:29:30+00:00;2019-02-17 06:33:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 06:29:30+0000', tz='UTC'), Timestamp('2019-02-17 06:33:30+0000', tz='UTC'), None);1;2
2019-02-17 06:59:00+00:00;2019-02-17 07:03:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 06:59:00+0000', tz='UTC'), Timestamp('2019-02-17 07:03:00+0000', tz='UTC'), None);2;1
2019-02-17 07:28:00+00:00;2019-02-17 07:31:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 07:28:00+0000', tz='UTC'), Timestamp('2019-02-17 07:31:30+0000', tz='UTC'), None);1;2
2019-02-17 07:56:30+00:00;2019-02-17 08:00:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 07:56:30+0000', tz='UTC'), Timestamp('2019-02-17 08:00:30+0000', tz='UTC'), None);0;0
2019-02-17 08:25:30+00:00;2019-02-17 08:29:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 08:25:30+0000', tz='UTC'), Timestamp('2019-02-17 08:29:30+0000', tz='UTC'), None);0;0
2019-02-17 08:54:30+00:00;2019-02-17 08:58:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 08:54:30+0000', tz='UTC'), Timestamp('2019-02-17 08:58:30+0000', tz='UTC'), None);0;0
2019-02-17 09:24:00+00:00;2019-02-17 09:28:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 09:24:00+0000', tz='UTC'), Timestamp('2019-02-17 09:28:00+0000', tz='UTC'), None);0;0
2019-02-17 09:53:00+00:00;2019-02-17 09:57:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 09:53:00+0000', tz='UTC'), Timestamp('2019-02-17 09:57:00+0000', tz='UTC'), None);0;0
2019-02-17 10:21:00+00:00;2019-02-17 10:25:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 10:21:00+0000', tz='UTC'), Timestamp('2019-02-17 10:25:00+0000', tz='UTC'), None);0;0
2019-02-17 10:46:30+00:00;2019-02-17 10:50:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 10:46:30+0000', tz='UTC'), Timestamp('2019-02-17 10:50:30+0000', tz='UTC'), None);1;2
2019-02-17 11:17:30+00:00;2019-02-17 11:21:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 11:17:30+0000', tz='UTC'), Timestamp('2019-02-17 11:21:30+0000', tz='UTC'), None);0;0
2019-02-17 11:49:30+00:00;2019-02-17 11:53:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 11:49:30+0000', tz='UTC'), Timestamp('2019-02-17 11:53:30+0000', tz='UTC'), None);2;1
2019-02-17 12:22:00+00:00;2019-02-17 12:26:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 12:22:00+0000', tz='UTC'), Timestamp('2019-02-17 12:26:00+0000', tz='UTC'), None);0;0
2019-02-17 12:54:30+00:00;2019-02-17 12:59:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 12:54:30+0000', tz='UTC'), Timestamp('2019-02-17 12:59:00+0000', tz='UTC'), None);0;0
2019-02-17 13:28:00+00:00;2019-02-17 13:32:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 13:28:00+0000', tz='UTC'), Timestamp('2019-02-17 13:32:00+0000', tz='UTC'), None);0;0
2019-02-17 13:55:30+00:00;2019-02-17 13:59:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 13:55:30+0000', tz='UTC'), Timestamp('2019-02-17 13:59:30+0000', tz='UTC'), None);0;0
2019-02-17 14:19:30+00:00;2019-02-17 14:24:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-17 14:19:30+0000', tz='UTC'), Timestamp('2019-02-17 14:24:00+0000', tz='UTC'), None);0;0
2019-02-17 14:47:30+00:00;2019-02-17 14:51:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 14:47:30+0000', tz='UTC'), Timestamp('2019-02-17 14:51:30+0000', tz='UTC'), None);0;0
2019-02-17 15:16:30+00:00;2019-02-17 15:20:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 15:16:30+0000', tz='UTC'), Timestamp('2019-02-17 15:20:00+0000', tz='UTC'), None);1;2
2019-02-17 15:45:30+00:00;2019-02-17 15:49:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 15:45:30+0000', tz='UTC'), Timestamp('2019-02-17 15:49:00+0000', tz='UTC'), None);2;1
2019-02-17 16:15:00+00:00;2019-02-17 16:18:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 16:15:00+0000', tz='UTC'), Timestamp('2019-02-17 16:18:30+0000', tz='UTC'), None);1;2
2019-02-17 16:45:00+00:00;2019-02-17 16:48:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 16:45:00+0000', tz='UTC'), Timestamp('2019-02-17 16:48:00+0000', tz='UTC'), None);1;2
2019-02-17 17:14:30+00:00;2019-02-17 17:18:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 17:14:30+0000', tz='UTC'), Timestamp('2019-02-17 17:18:00+0000', tz='UTC'), None);1;2
2019-02-17 17:43:30+00:00;2019-02-17 17:47:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 17:43:30+0000', tz='UTC'), Timestamp('2019-02-17 17:47:00+0000', tz='UTC'), None);1;2
2019-02-17 18:13:00+00:00;2019-02-17 18:16:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 18:13:00+0000', tz='UTC'), Timestamp('2019-02-17 18:16:30+0000', tz='UTC'), None);1;2
2019-02-17 18:36:30+00:00;2019-02-17 18:40:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 18:36:30+0000', tz='UTC'), Timestamp('2019-02-17 18:40:30+0000', tz='UTC'), None);0;0
2019-02-17 19:06:30+00:00;2019-02-17 19:10:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 19:06:30+0000', tz='UTC'), Timestamp('2019-02-17 19:10:30+0000', tz='UTC'), None);0;0
2019-02-17 19:33:00+00:00;2019-02-17 19:36:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 19:33:00+0000', tz='UTC'), Timestamp('2019-02-17 19:36:30+0000', tz='UTC'), None);2;1
2019-02-17 19:58:00+00:00;2019-02-17 20:02:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 19:58:00+0000', tz='UTC'), Timestamp('2019-02-17 20:02:00+0000', tz='UTC'), None);0;0
2019-02-17 20:19:30+00:00;2019-02-17 20:23:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 20:19:30+0000', tz='UTC'), Timestamp('2019-02-17 20:23:30+0000', tz='UTC'), None);1;2
2019-02-17 20:45:00+00:00;2019-02-17 20:49:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 20:45:00+0000', tz='UTC'), Timestamp('2019-02-17 20:49:00+0000', tz='UTC'), None);1;2
2019-02-17 21:08:00+00:00;2019-02-17 21:12:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 21:08:00+0000', tz='UTC'), Timestamp('2019-02-17 21:12:00+0000', tz='UTC'), None);1;2
2019-02-17 21:35:00+00:00;2019-02-17 21:39:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 21:35:00+0000', tz='UTC'), Timestamp('2019-02-17 21:39:00+0000', tz='UTC'), None);1;2
2019-02-17 22:02:30+00:00;2019-02-17 22:06:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 22:02:30+0000', tz='UTC'), Timestamp('2019-02-17 22:06:00+0000', tz='UTC'), None);2;1
2019-02-17 22:31:00+00:00;2019-02-17 22:35:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 22:31:00+0000', tz='UTC'), Timestamp('2019-02-17 22:35:00+0000', tz='UTC'), None);0;0
2019-02-17 23:00:30+00:00;2019-02-17 23:04:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 23:00:30+0000', tz='UTC'), Timestamp('2019-02-17 23:04:30+0000', tz='UTC'), None);0;0
2019-02-17 23:31:00+00:00;2019-02-17 23:34:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-17 23:31:00+0000', tz='UTC'), Timestamp('2019-02-17 23:34:30+0000', tz='UTC'), None);2;1
2019-02-18 00:01:00+00:00;2019-02-18 00:04:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 00:01:00+0000', tz='UTC'), Timestamp('2019-02-18 00:04:30+0000', tz='UTC'), None);1;2
2019-02-18 00:32:00+00:00;2019-02-18 00:35:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 00:32:00+0000', tz='UTC'), Timestamp('2019-02-18 00:35:30+0000', tz='UTC'), None);2;1
2019-02-18 01:03:00+00:00;2019-02-18 01:06:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 01:03:00+0000', tz='UTC'), Timestamp('2019-02-18 01:06:30+0000', tz='UTC'), None);1;2
2019-02-18 01:35:00+00:00;2019-02-18 01:38:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 01:35:00+0000', tz='UTC'), Timestamp('2019-02-18 01:38:30+0000', tz='UTC'), None);2;1
2019-02-18 02:07:00+00:00;2019-02-18 02:11:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 02:07:00+0000', tz='UTC'), Timestamp('2019-02-18 02:11:00+0000', tz='UTC'), None);0;0
2019-02-18 02:39:30+00:00;2019-02-18 02:43:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 02:39:30+0000', tz='UTC'), Timestamp('2019-02-18 02:43:30+0000', tz='UTC'), None);0;0
2019-02-18 03:12:00+00:00;2019-02-18 03:16:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 03:12:00+0000', tz='UTC'), Timestamp('2019-02-18 03:16:00+0000', tz='UTC'), None);0;0
2019-02-18 03:45:00+00:00;2019-02-18 03:48:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 03:45:00+0000', tz='UTC'), Timestamp('2019-02-18 03:48:30+0000', tz='UTC'), None);1;2
2019-02-18 04:17:30+00:00;2019-02-18 04:21:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 04:17:30+0000', tz='UTC'), Timestamp('2019-02-18 04:21:30+0000', tz='UTC'), None);0;0
2019-02-18 04:50:30+00:00;2019-02-18 04:54:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 04:50:30+0000', tz='UTC'), Timestamp('2019-02-18 04:54:30+0000', tz='UTC'), None);0;0
2019-02-18 05:23:30+00:00;2019-02-18 05:27:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 05:23:30+0000', tz='UTC'), Timestamp('2019-02-18 05:27:30+0000', tz='UTC'), None);0;0
2019-02-18 05:56:30+00:00;2019-02-18 06:00:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 05:56:30+0000', tz='UTC'), Timestamp('2019-02-18 06:00:00+0000', tz='UTC'), None);1;2
2019-02-18 06:29:30+00:00;2019-02-18 06:33:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 06:29:30+0000', tz='UTC'), Timestamp('2019-02-18 06:33:30+0000', tz='UTC'), None);0;0
2019-02-18 07:02:30+00:00;2019-02-18 07:06:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 07:02:30+0000', tz='UTC'), Timestamp('2019-02-18 07:06:30+0000', tz='UTC'), None);0;0
2019-02-18 07:36:30+00:00;2019-02-18 07:40:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 07:36:30+0000', tz='UTC'), Timestamp('2019-02-18 07:40:00+0000', tz='UTC'), None);2;1
2019-02-18 08:10:00+00:00;2019-02-18 08:13:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 08:10:00+0000', tz='UTC'), Timestamp('2019-02-18 08:13:30+0000', tz='UTC'), None);0;0
2019-02-18 08:44:00+00:00;2019-02-18 08:47:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 08:44:00+0000', tz='UTC'), Timestamp('2019-02-18 08:47:30+0000', tz='UTC'), None);2;1
2019-02-18 09:17:30+00:00;2019-02-18 09:21:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 09:17:30+0000', tz='UTC'), Timestamp('2019-02-18 09:21:00+0000', tz='UTC'), None);1;2
2019-02-18 09:51:00+00:00;2019-02-18 09:54:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 09:51:00+0000', tz='UTC'), Timestamp('2019-02-18 09:54:30+0000', tz='UTC'), None);1;2
2019-02-18 10:24:30+00:00;2019-02-18 10:28:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 10:24:30+0000', tz='UTC'), Timestamp('2019-02-18 10:28:00+0000', tz='UTC'), None);0;0
2019-02-18 10:55:00+00:00;2019-02-18 10:58:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 10:55:00+0000', tz='UTC'), Timestamp('2019-02-18 10:58:30+0000', tz='UTC'), None);1;2
2019-02-18 11:28:00+00:00;2019-02-18 11:31:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 11:28:00+0000', tz='UTC'), Timestamp('2019-02-18 11:31:30+0000', tz='UTC'), None);1;2
2019-02-18 11:59:30+00:00;2019-02-18 12:03:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 11:59:30+0000', tz='UTC'), Timestamp('2019-02-18 12:03:00+0000', tz='UTC'), None);1;2
2019-02-18 12:28:00+00:00;2019-02-18 12:31:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 12:28:00+0000', tz='UTC'), Timestamp('2019-02-18 12:31:30+0000', tz='UTC'), None);0;0
2019-02-18 12:57:00+00:00;2019-02-18 13:00:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 12:57:00+0000', tz='UTC'), Timestamp('2019-02-18 13:00:30+0000', tz='UTC'), None);0;0
2019-02-18 13:25:00+00:00;2019-02-18 13:29:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 13:25:00+0000', tz='UTC'), Timestamp('2019-02-18 13:29:00+0000', tz='UTC'), None);0;0
2019-02-18 13:53:30+00:00;2019-02-18 13:57:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 13:53:30+0000', tz='UTC'), Timestamp('2019-02-18 13:57:00+0000', tz='UTC'), None);1;2
