first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_3;ALG_catch24_kmeans_2
2019-02-13 22:47:00+00:00;2019-02-13 22:51:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 22:47:00+0000', tz='UTC'), Timestamp('2019-02-13 22:51:00+0000', tz='UTC'), None);2;0
2019-02-13 22:55:30+00:00;2019-02-13 22:58:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-13 22:55:30+0000', tz='UTC'), Timestamp('2019-02-13 22:58:00+0000', tz='UTC'), None);1;1
2019-02-13 23:01:30+00:00;2019-02-13 23:04:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-13 23:01:30+0000', tz='UTC'), Timestamp('2019-02-13 23:04:30+0000', tz='UTC'), None);2;0
2019-02-13 23:08:30+00:00;2019-02-13 23:12:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-13 23:08:30+0000', tz='UTC'), Timestamp('2019-02-13 23:12:00+0000', tz='UTC'), None);2;0
2019-02-13 23:16:00+00:00;2019-02-13 23:20:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 23:16:00+0000', tz='UTC'), Timestamp('2019-02-13 23:20:00+0000', tz='UTC'), None);2;0
2019-02-13 23:24:30+00:00;2019-02-13 23:28:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-13 23:24:30+0000', tz='UTC'), Timestamp('2019-02-13 23:28:30+0000', tz='UTC'), None);2;0
2019-02-13 23:32:30+00:00;2019-02-13 23:35:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-13 23:32:30+0000', tz='UTC'), Timestamp('2019-02-13 23:35:00+0000', tz='UTC'), None);1;1
2019-02-13 23:38:00+00:00;2019-02-13 23:40:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-13 23:38:00+0000', tz='UTC'), Timestamp('2019-02-13 23:40:00+0000', tz='UTC'), None);1;1
2019-02-14 15:36:30+00:00;2019-02-14 16:22:30+00:00;0 days 00:46:00;slice(Timestamp('2019-02-14 15:36:30+0000', tz='UTC'), Timestamp('2019-02-14 16:22:30+0000', tz='UTC'), None);0;1
2019-02-14 16:25:00+00:00;2019-02-14 16:29:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 16:25:00+0000', tz='UTC'), Timestamp('2019-02-14 16:29:00+0000', tz='UTC'), None);2;0
2019-02-14 16:32:00+00:00;2019-02-14 16:41:00+00:00;0 days 00:09:00;slice(Timestamp('2019-02-14 16:32:00+0000', tz='UTC'), Timestamp('2019-02-14 16:41:00+0000', tz='UTC'), None);1;1
2019-02-14 16:43:30+00:00;2019-02-14 16:52:30+00:00;0 days 00:09:00;slice(Timestamp('2019-02-14 16:43:30+0000', tz='UTC'), Timestamp('2019-02-14 16:52:30+0000', tz='UTC'), None);2;0
2019-02-14 16:54:30+00:00;2019-02-14 16:59:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 16:54:30+0000', tz='UTC'), Timestamp('2019-02-14 16:59:00+0000', tz='UTC'), None);2;0
2019-02-14 17:02:30+00:00;2019-02-14 17:05:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-14 17:02:30+0000', tz='UTC'), Timestamp('2019-02-14 17:05:30+0000', tz='UTC'), None);2;0
2019-02-14 17:08:30+00:00;2019-02-14 17:11:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-14 17:08:30+0000', tz='UTC'), Timestamp('2019-02-14 17:11:00+0000', tz='UTC'), None);1;1
2019-02-14 17:13:30+00:00;2019-02-14 17:17:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:13:30+0000', tz='UTC'), Timestamp('2019-02-14 17:17:00+0000', tz='UTC'), None);2;0
2019-02-14 17:20:30+00:00;2019-02-14 17:24:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:20:30+0000', tz='UTC'), Timestamp('2019-02-14 17:24:00+0000', tz='UTC'), None);2;0
2019-02-14 17:27:00+00:00;2019-02-14 17:30:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:27:00+0000', tz='UTC'), Timestamp('2019-02-14 17:30:30+0000', tz='UTC'), None);2;0
2019-02-14 17:34:30+00:00;2019-02-14 17:38:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:34:30+0000', tz='UTC'), Timestamp('2019-02-14 17:38:00+0000', tz='UTC'), None);2;0
2019-02-14 17:41:00+00:00;2019-02-14 17:44:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:41:00+0000', tz='UTC'), Timestamp('2019-02-14 17:44:30+0000', tz='UTC'), None);1;1
2019-02-14 17:48:00+00:00;2019-02-14 17:51:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:48:00+0000', tz='UTC'), Timestamp('2019-02-14 17:51:30+0000', tz='UTC'), None);2;0
2019-02-14 17:55:00+00:00;2019-02-14 17:58:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 17:55:00+0000', tz='UTC'), Timestamp('2019-02-14 17:58:30+0000', tz='UTC'), None);2;0
2019-02-14 18:02:30+00:00;2019-02-14 18:06:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 18:02:30+0000', tz='UTC'), Timestamp('2019-02-14 18:06:00+0000', tz='UTC'), None);2;0
2019-02-14 18:09:30+00:00;2019-02-14 18:13:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 18:09:30+0000', tz='UTC'), Timestamp('2019-02-14 18:13:00+0000', tz='UTC'), None);2;0
2019-02-14 18:16:30+00:00;2019-02-14 18:22:00+00:00;0 days 00:05:30;slice(Timestamp('2019-02-14 18:16:30+0000', tz='UTC'), Timestamp('2019-02-14 18:22:00+0000', tz='UTC'), None);1;1
2019-02-14 18:25:00+00:00;2019-02-14 18:29:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 18:25:00+0000', tz='UTC'), Timestamp('2019-02-14 18:29:00+0000', tz='UTC'), None);2;0
2019-02-14 18:33:00+00:00;2019-02-14 18:36:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 18:33:00+0000', tz='UTC'), Timestamp('2019-02-14 18:36:30+0000', tz='UTC'), None);2;0
2019-02-14 18:40:30+00:00;2019-02-14 18:44:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 18:40:30+0000', tz='UTC'), Timestamp('2019-02-14 18:44:30+0000', tz='UTC'), None);2;0
2019-02-14 18:48:00+00:00;2019-02-14 18:51:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 18:48:00+0000', tz='UTC'), Timestamp('2019-02-14 18:51:30+0000', tz='UTC'), None);2;0
2019-02-14 18:55:30+00:00;2019-02-14 18:59:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 18:55:30+0000', tz='UTC'), Timestamp('2019-02-14 18:59:30+0000', tz='UTC'), None);1;1
2019-02-14 19:03:00+00:00;2019-02-14 19:06:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 19:03:00+0000', tz='UTC'), Timestamp('2019-02-14 19:06:30+0000', tz='UTC'), None);2;0
2019-02-14 19:09:30+00:00;2019-02-14 19:13:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 19:09:30+0000', tz='UTC'), Timestamp('2019-02-14 19:13:30+0000', tz='UTC'), None);2;0
2019-02-14 19:17:30+00:00;2019-02-14 19:21:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 19:17:30+0000', tz='UTC'), Timestamp('2019-02-14 19:21:30+0000', tz='UTC'), None);2;0
2019-02-14 19:26:00+00:00;2019-02-14 19:30:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 19:26:00+0000', tz='UTC'), Timestamp('2019-02-14 19:30:00+0000', tz='UTC'), None);2;0
2019-02-14 19:34:00+00:00;2019-02-14 19:36:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-14 19:34:00+0000', tz='UTC'), Timestamp('2019-02-14 19:36:30+0000', tz='UTC'), None);1;1
2019-02-14 19:40:00+00:00;2019-02-14 19:44:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 19:40:00+0000', tz='UTC'), Timestamp('2019-02-14 19:44:00+0000', tz='UTC'), None);2;0
2019-02-14 19:48:00+00:00;2019-02-14 19:52:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 19:48:00+0000', tz='UTC'), Timestamp('2019-02-14 19:52:00+0000', tz='UTC'), None);2;0
2019-02-14 19:56:00+00:00;2019-02-14 19:59:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-14 19:56:00+0000', tz='UTC'), Timestamp('2019-02-14 19:59:30+0000', tz='UTC'), None);2;0
2019-02-14 20:02:30+00:00;2019-02-14 20:06:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 20:02:30+0000', tz='UTC'), Timestamp('2019-02-14 20:06:30+0000', tz='UTC'), None);2;0
2019-02-14 20:10:30+00:00;2019-02-14 20:14:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-14 20:10:30+0000', tz='UTC'), Timestamp('2019-02-14 20:14:30+0000', tz='UTC'), None);1;1
2019-02-14 20:18:30+00:00;2019-02-14 20:23:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 20:18:30+0000', tz='UTC'), Timestamp('2019-02-14 20:23:00+0000', tz='UTC'), None);2;0
2019-02-14 20:26:30+00:00;2019-02-14 20:31:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 20:26:30+0000', tz='UTC'), Timestamp('2019-02-14 20:31:00+0000', tz='UTC'), None);2;0
2019-02-14 20:35:00+00:00;2019-02-14 20:39:30+00:00;0 days 00:04:30;slice(Timestamp('2019-02-14 20:35:00+0000', tz='UTC'), Timestamp('2019-02-14 20:39:30+0000', tz='UTC'), None);2;0
